"","ï..FID","source","survey_cod","siteid","s_east","s_north","m_code","hull_sampl","hull_secti","s_date","taxon_name","phylum","class","F_order","family","genus","species","authority","aphia_id","Name","Year_","establishe","biosecurit","GlobalID","x","y"
"73",56788,"Marine High Risk Site Surveillance","SVNSN13","SVNSN13230",1623668,5432476,"WRACK","no"," ","June 16, 2011","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2011,"yes","Non-indigenous","f81de1ad-89b7-4868-9bcc-033ebd69acc1",1623668,5432476
"74",56792,"Marine High Risk Site Surveillance","SVNSN13","SVNSN13231",1623657,5432399,"WRACK","no"," ","June 16, 2011","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2011,"yes","Non-indigenous","74f357cd-9af8-4dce-be7a-4927924f129d",1623657,5432399
"75",56797,"Marine High Risk Site Surveillance","SVNSN13","SVNSN13232",1623639,5432325,"WRACK","no"," ","June 16, 2011","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2011,"yes","Non-indigenous","777d246d-4ab1-4a7e-81ea-3b51a8b82c87",1623639,5432325
"76",56798,"Marine High Risk Site Surveillance","SVNSN13","SVNSN13233",1623643,5432304,"WRACK","no"," ","June 16, 2011","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2011,"yes","Non-indigenous","8e6b4abf-439f-492e-933b-08d3c6f63e33",1623643,5432304
"77",56799,"Marine High Risk Site Surveillance","SVNSN13","SVNSN13234",1623630,5432203,"WRACK","no"," ","June 16, 2011","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2011,"yes","Non-indigenous","adab6973-65ae-4462-b278-291e9fce3dba",1623630,5432203
"78",56802,"Marine High Risk Site Surveillance","SVNSN13","SVNSN13235",1623627,5432090,"WRACK","no"," ","June 16, 2011","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2011,"yes","Non-indigenous","1b95e99e-ef2d-4978-a834-afb5e30e0385",1623627,5432090
"79",56803,"Marine High Risk Site Surveillance","SVNSN13","SVNSN13244a",1623651,5432430,"VISD","no"," ","June 13, 2011","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2011,"yes","Non-indigenous","7f91ed72-75e2-401c-b08a-5c698f093a8e",1623651,5432430
"80",56815,"Marine High Risk Site Surveillance","SVNSN13","SVNSN13194a",1623567,5432321,"VISD","no"," ","June 13, 2011","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2011,"yes","Non-indigenous","e6693afc-1261-4b68-8f0c-cd97f9aadb11",1623567,5432321
"81",56816,"Marine High Risk Site Surveillance","SVNSN13","SVNSN13194b",1623567,5432321,"VISD","no"," ","June 13, 2011","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2011,"yes","Non-indigenous","b856ae5b-6f2a-4615-95bc-8d722904a56b",1623567,5432321
"82",56821,"Marine High Risk Site Surveillance","SVNSN13","SVNSN13197b",1622963,5432401,"VISD","no"," ","June 15, 2011","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2011,"yes","Non-indigenous","d2021202-14ea-4d5d-b6e7-4346cd8e65d7",1622963,5432401
"83",56823,"Marine High Risk Site Surveillance","SVNSN13","SVNSN13198a",1623553,5432231,"VISD","no"," ","June 13, 2011","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2011,"yes","Non-indigenous","97c0fe69-ee29-4020-a4bf-5b0f1622e93e",1623553,5432231
"84",56824,"Marine High Risk Site Surveillance","SVNSN13","SVNSN13198b",1623553,5432231,"VISD","no"," ","June 13, 2011","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2011,"yes","Non-indigenous","23cb9169-ec95-49dc-bfc5-edefada0795c",1623553,5432231
"85",56825,"Marine High Risk Site Surveillance","SVNSN13","SVNSN13200a",1623502,5432064,"VISD","no"," ","June 13, 2011","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2011,"yes","Non-indigenous","c44c99fa-a500-43b0-b8fe-5113548a84de",1623502,5432064
"86",56826,"Marine High Risk Site Surveillance","SVNSN13","SVNSN13202a",1623475,5431918,"VISD","no"," ","June 13, 2011","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2011,"yes","Non-indigenous","905bbd71-09a9-47ec-9324-82885be7d489",1623475,5431918
"87",56959,"Marine High Risk Site Surveillance","SVNSN14","SVNSN14033",1621998,5432269,"BSLD","no"," ","March 6, 2012","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2012,"yes","Non-indigenous","747c118c-ccec-4a36-bdc9-f245b766a694",1621998,5432269
"88",57262,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12198a",1623522,5432797,"VISD","no"," ","November 3, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","a5fe2007-44cf-404d-8888-0e4b486a79a1",1623522,5432797
"89",57264,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12198b",1623522,5432797,"VISD","no"," ","November 3, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","b12c5105-e558-49c7-8112-c3f7be12850c",1623522,5432797
"90",57266,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12200a",1623523,5432580,"VISD","no"," ","November 1, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","4a7031cd-7fc4-49b4-91ac-5b9626159047",1623523,5432580
"91",57267,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12200b",1623523,5432580,"VISD","no"," ","November 1, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","8c6a9082-48a1-41e1-b3e0-73c69480e736",1623523,5432580
"92",57272,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12202a",1623375,5432482,"VISD","no"," ","November 2, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","24f62ba8-c5d2-4290-a42e-7dd7eeb18175",1623375,5432482
"93",57274,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12202b",1623375,5432482,"VISD","no"," ","November 2, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","5fcf35b8-614d-41f9-bf51-637c1c8d35c9",1623375,5432482
"94",57276,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12203a",1623002,5432485,"VISD","no"," ","November 2, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","cb88bd8c-5140-406c-94b2-b447a06ca461",1623002,5432485
"95",57279,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12204a",1623575,5432548,"VISD","no"," ","November 1, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","4ee452d6-9543-4101-8dee-e1fbd108d511",1623575,5432548
"96",57281,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12204b",1623575,5432548,"VISD","no"," ","November 1, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","d9adbeed-c5d3-4dbe-8e38-70eb68d1b470",1623575,5432548
"97",57283,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12205a",1623504,5432414,"VISD","no"," ","November 1, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","f27ec6ea-8e2a-4742-a773-19a5bb380832",1623504,5432414
"98",57285,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12205b",1623504,5432414,"VISD","no"," ","November 1, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","47550e0f-d650-4ce2-b9b5-e9ca5eb1b779",1623504,5432414
"99",57286,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12206a",1623303,5432412,"VISD","no"," ","November 2, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","70b9a24e-b52b-4aab-8a3b-23d4a3447204",1623303,5432412
"100",57288,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12206b",1623303,5432412,"VISD","no"," ","November 2, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","06f181da-dbbe-4517-821c-ac18f67acad7",1623303,5432412
"101",57296,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12209a",1622930,5432309,"VISD","no"," ","November 2, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","1f72a13a-8949-4cd0-8fe3-5fc1a73ca591",1622930,5432309
"102",57299,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12210a",1623539,5432275,"VISD","no"," ","November 1, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","e0d34d4d-5f8c-4b62-b047-79d333a2f39f",1623539,5432275
"103",57300,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12210a",1623539,5432275,"VISD","no"," ","November 1, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","1ef47460-7c59-4c3e-bd31-f894c767a4df",1623539,5432275
"104",57305,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12212a",1622587,5432226,"VISD","no"," ","November 2, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","66fbf538-0dbb-4476-b5f4-b5b50db2bc6e",1622587,5432226
"105",57309,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12213a",1623506,5432182,"VISD","no"," ","November 1, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","47527c5f-7f51-4a62-a6d6-46b5fa29f447",1623506,5432182
"106",57311,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12213b",1623506,5432182,"VISD","no"," ","November 1, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","2e693d5d-ec25-4863-904b-5c02e50c96d5",1623506,5432182
"107",57313,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12215a",1623614,5432095,"VISD","no"," ","November 1, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","97ae35ff-a62f-4ef4-9727-77924b584985",1623614,5432095
"108",57314,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12215b",1623614,5432095,"VISD","no"," ","November 1, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","5053d7aa-9a50-4cd5-8bb8-694361875116",1623614,5432095
"109",57315,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12216a",1622523,5431993,"VISD","no"," ","November 2, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","0609c35b-13db-4c77-a78b-659c9c44d7f8",1622523,5431993
"110",57317,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12216b",1622523,5431993,"VISD","no"," ","November 2, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","4d344296-0ec1-40bf-8063-1f529cedcc41",1622523,5431993
"111",57319,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12217b",1623503,5431969,"VISD","no"," ","November 1, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","55779a2e-8d3a-494b-b927-dbfdb745a8d0",1623503,5431969
"112",57320,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12218a",1623479,5431951,"VISD","no"," ","November 1, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","0a10b853-3f4e-4455-85df-c74bf80bf01b",1623479,5431951
"113",57321,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12218b",1623479,5431951,"VISD","no"," ","November 1, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","7b7427ee-308b-4b54-9ae0-d85a43026122",1623479,5431951
"114",57322,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12219a",1622415,5431893,"VISD","no"," ","November 3, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","cf33d6f1-0505-4ba3-a95d-5a7d04794258",1622415,5431893
"115",57325,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12223b",1621789,5432021,"VISD","no"," ","November 3, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","661dd625-f38d-4dd5-92c9-6378e1a8370e",1621789,5432021
"116",57326,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12226a",1621712,5431614,"VISD","no"," ","November 3, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","a1a9d303-121e-48f6-8992-43537860d3e4",1621712,5431614
"117",57327,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12226b",1621712,5431614,"VISD","no"," ","November 3, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","b91730aa-cbac-4bda-9625-0b8f7d8898ad",1621712,5431614
"118",57341,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12235",1623685,5432443,"WRACK","no"," ","November 2, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","e5e6d67a-b987-4b79-b6a2-213111e97d8a",1623685,5432443
"119",57344,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12236",1623687,5432389,"WRACK","no"," ","November 2, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","f778847c-d93d-4943-8a49-5fb40074a910",1623687,5432389
"120",57347,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12237",1623632,5432282,"WRACK","no"," ","November 2, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","7de226ce-5e0c-45f8-82ca-504523ec4ac9",1623632,5432282
"121",57350,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12238",1623644,5432087,"WRACK","no"," ","November 2, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","f9f7cc63-cfe9-4b7f-8021-5c002975f126",1623644,5432087
"122",57353,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12239",1623649,5432211,"WRACK","no"," ","November 2, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","3dc632f3-00d0-41bc-b2e0-0347b1b7545a",1623649,5432211
"123",57357,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12240",1623790,5431872,"WRACK","no"," ","November 2, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","61ecd0ee-85d9-4f9a-9cee-403434da051c",1623790,5431872
"124",57358,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12241",1623352,5431816,"WRACK","no"," ","November 2, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","02786b9b-5a0e-4636-91fe-c4ba70dcf79a",1623352,5431816
"125",57368,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12247",1621677,5431492,"WRACK","no"," ","November 3, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","b71bb87b-d3ed-4bf8-90de-a713761ec9e5",1621677,5431492
"126",57370,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12248",1621667,5431309,"WRACK","no"," ","November 3, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","a76d2cd0-b4f6-4838-91d6-6f1ba4af86e7",1621667,5431309
"127",57372,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12249",1621629,5431716,"WRACK","no"," ","November 3, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","fb071bd6-1d23-409e-ba37-f526204ef7f9",1621629,5431716
"128",57373,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12250",1621524,5431618,"WRACK","no"," ","November 3, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","f719169f-7b8a-4afe-8b08-90c0a72d1c13",1621524,5431618
"129",57381,"Marine High Risk Site Surveillance","SVNSN12","SVNSN12259",1621056,5430229,"WRACK","no"," ","November 5, 2010","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Nelson",2010,"yes","Non-indigenous","ba30477d-ca37-4b75-a229-317e8ddfeb77",1621056,5430229
